,genres_str,app_name,release_date,price,game_id,developer,year,user_id,user_reviews_item_id,review,posted_date,items_count,steam_id,users_items_item_id,item_name,playtime_forever,playtime_2weeks,recommend
8525,indie,BattleBlock Theater®,2014-05-15,14.989999771118164,238460,The Behemoth,2014,vivatheplayer,238460,This game brings fun to the EXTREME LEVEL ACTION!!!! BOOM POW HATS WEAPONS CATS LICKING!!!Singleplayer:It's challenging but not as fun if you play Co-Op with your brother on the Keyboard or with a Steam User.Multiplayer:This is very puzzle-solving and better than Singleplayer. If you have a Friend who is a jerk then he will probably leave you behind and get the gems himself!Rating:8.9/10 Great Game but missing some features.,2014-07-13,5,76561198059562890,238460,BattleBlock Theater,1003,0,1
27991,rpg,Castle Crashers®,2012-09-26,14.989999771118164,204360,The Behemoth,2012,Dizzypoke,204360,"It's okay, I guess. It's good for a game on sale though. Only get this game if it's on sale, otherwise it's a bit overpriced and will not be worth it.",2015-07-05,121,76561198059566639,204360,Castle Crashers,550,0,1
3547,adventure,Bully: Scholarship Edition,2008-10-21,14.989999771118164,12200,Rockstar New England,2008,Gumby32,12200,8/10Nostelgic as      but PC controls have to be customised (recommend using a controller to play),2014-06-26,6,76561198059561486,12200,Bully: Scholarship Edition,1760,0,1
2435,freetoplay,Warframe,2013-03-25,-1.0,230410,Digital Extremes,2013,StrayDog8797,230410,"I Think Ive spent a total of $16 on this game, Mainly because unlike most F2p Platforms this one does not cut you off for wanting to play the game for what it is, granted it takes time, but this game Is well worth a go, Especially if your looking for somthing fresh, the Art style of this game is very unique, with each faction looking severely different from the other. The combat is fluid and seemless SHOTGUNSWORDOMGWOT with great 3rd person gun and melee play, ranging from grenade launchers, bows, assault rifles, crossbows. ,magnums, smgs, Katanas and maces. It would take to much of this post to cover what this game has. And if you somehow manage to blaze through it, come back in about a month and there is very likely new content to try out. May get repetitive but the weapon variety and weapon stance variety help this feeling dimish.9/10 in my books",2024-08-17,121,76561198059566639,230410,Warframe,264,0,1
2592,indie,BattleBlock Theater®,2014-05-15,14.989999771118164,238460,The Behemoth,2014,nanakao,238460,I can hit a cat with weapons10/10,2014-06-29,5,76561198059562890,238460,BattleBlock Theater,1003,0,1
742,simulation,Garry's Mod,2006-11-29,9.989999771118164,4000,Facepunch Studios,2006,76561198064975700,4000,"Garry did a good job! Good on you Garry, hope wou keep making good mods! :|",2013-06-22,1,76561198059560580,4000,Garry's Mod,3329,0,1
2308,indie,POSTAL 2,2003-04-13,9.989999771118164,223470,Running With Scissors,2003,HAHAOHWOW,223470,Any game that was originally banned in Australia is a good game,2014-01-07,300,76561198059582003,223470,POSTAL 2,904,0,1
19048,rpg,ARK: Survival Evolved,2017-08-29,59.9900016784668,346110,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017,phazorr,346110,"this game sucks, dont buy it. why cant i refund this piece of garbage",2015-06-30,54,76561198059602670,346110,ARK: Survival Evolved,82,0,0
2009,action,Killing Floor,2009-05-14,19.989999771118164,1250,Tripwire Interactive,2009,ilovegaychicks,1250,Awesome Game!!,2014-07-10,1409,76561197971666535,1250,Killing Floor,548,0,1
15214,indie,Soundodger+,2013-10-11,7.989999771118164,247140,Studio Bean,2013,TheAmazingPotato,247140,finally a game harder to run than crisis 3,2024-05-28,1409,76561197971666535,247140,Soundodger+,74,0,1
25842,adventure,Just Cause™ 3,2015-11-30,49.9900016784668,225540,Avalanche Studios,2015,76561198048248287,225540,good,2024-01-18,41,76561198059739464,225540,Just Cause 3,19156,41,1
8729,rpg,The Bottom of the Well,2016-01-25,-1.0,449020,Red Nettle Studio,2016,76561198088407985,449020,"Great visual novel. Pros:- Great choices and consequences- Variety of situations- Brilliant writing, develops characters in a very short time to great effect- Some good roleplay optionsCons- Soundtrack can get tediousOverall, a great game that is definitely worth your time (very less time, that is).9/10",2024-03-10,83,76561197986591060,449020,The Bottom of the Well,0,0,1
16971,rpg,Undertale,2015-09-15,9.989999771118164,391540,tobyfox,2015,DatMelon,391540,I have recieved a skeleTON of feels playing this game,2024-01-13,31,76561198059626201,391540,Undertale,249,0,1
14802,massivelymultiplayer,Heroes & Generals,2016-10-18,-1.0,227940,Reto-Moto,2016,valyrix,227940,"Bicycle simulator and war simulator rolled into one.The combat is a bit iffy but hey, it's better than a lot of the      out there. Thumbs up.",2014-07-12,121,76561198059566639,227940,Heroes & Generals,39,0,1
8267,indie,Geometry Dash,2014-12-22,3.990000009536743,322170,RobTop Games,2014,venom213,322170,"Annoyingly fun hahah, Great Game!",2015-07-13,244,76561197987227732,322170,Geometry Dash,23,0,1
1493,simulation,Garry's Mod,2006-11-29,9.989999771118164,4000,Facepunch Studios,2006,obscenedagger,4000,game of the century,2014-10-02,1,76561198059560580,4000,Garry's Mod,3329,0,1
2008,indie,Antichamber,2013-01-31,19.989999771118164,219890,Alexander Bruce,2013,dittopower,219890,"This a Great Game, it is Genius it will mess with your perception of the digital world.",2013-12-22,1409,76561197971666535,219890,Antichamber,105,0,1
8223,rpg,ARK: Survival Evolved,2017-08-29,59.9900016784668,346110,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017,76561198001160024,346110,"you can eat humans, the low level humans make for easy pray and you can use there hide to make clothes   10/10 for Buffalo Bob simulator",2015-07-04,54,76561198059602670,346110,ARK: Survival Evolved,82,0,1
8375,strategy,Toribash,2006-03-01,-1.0,248570,Nabi Studios,2006,SpiderZombie,248570,"I love this game!!! i just think this game should be more simple/easy to play! but cool game,i love the replays,i love the mods, i love the spares,well....I LOVE THIS GAME!!!!!!!!!!!!!!!",2024-02-10,300,76561198059582003,248570,Toribash,1980,0,1
8823,rpg,Terraria,2011-05-16,9.989999771118164,105600,Re-Logic,2011,houley,105600,This is such a good game and playing with mods makes the games way more fun and being able to spawn boss is the best.Is total worth getting,2024-07-01,2,76561198059555651,105600,Terraria,644,0,1
3014,action,Counter-Strike: Global Offensive,2012-08-21,14.989999771118164,730,Valve,2012,volka,730,"Basic GameplayYou play as either a Counter-Terrorist or a Terrorist, both of which are deployed into a battlefield and each round are giving a small allowance to purchase weapons of their choice.You can make extra money by winning rounds or you could also hold a knife up to the enemy demanding their money, Although that would be risky since the enemy would likely just to shoot you.On the Terrorist team your goal is to plant and explosive near some uhhm.. important boxes?.Anyway, once plant wait You patiently for it to explode.As a Counter-terrorist you must eliminate all the Terrorist forces OR defuse the bomb, thus Protecting those ever important boxes from certain destruction.Being a honourable opponent, Terrorists are sure to set the bomb timer just long enough to give the Ct's the chance to Slaughter the remaining T's, and defuse the bomb.I'll list some positive/negative attributes of this game here.Positive attributes :- Matchmaking - Teaches children the harsh reality of gambling (although some never seem to learn even after $500 later)- Ranks  - Cool looking skins- Fast growing population of players  - Fat stacks of loot dropped somewhat often- Chickens- High replay value- Deathmatch game type (I could go into more detail on negative parts of it, but that would make this review too long and boring)Negative attributes :Although I Do love the single player campaign, it could use some work. I REALLY wish it were longer.. And that final Boss fight is pretty lame. It only lasts around 27 seconds, and during that time the only way to lose is by taking offense from the old man that constantly insults you, and how his ""7 year old could beat you, blindfolded.""- The game mode ""Infernal"" played on the map ""de_inferno""Some people like this game mode however I personally dislike it, For those of you that have not yet had the chance to experience it I'll explain for you.It seems like any normal de_ map However, The real goal is to scurry around finding any shred or scrap of rego, Normally it's hidden in obscurer unused sections of the map, and has the ability to shift/move around to different locations, Or even leave the game entirely for up to 10 minutes at a time.- Demolition, Also known as ""jokemode"" Added purely as a joke that volvo was supposed to only unlock on every April fool's day, However some hacker probably that ""4_chan"" guy, permanently unlocked it. (Volvo have been working on a fix ever since)Demolition is the game mode which automatically gives everyone amour and then requires you to get kills with weapons that do extremely poor damage against armoured opponents. Also no block is Enabled And Whoa?, So is team killing!The volka StrategyYou could just play this game like a noob and spend hundreds of dollars on skins, OR you could play the game correctly like me. Here is my strategy :-  Don't buy skins to start with, Seriously it's a waste of money.-  Play for a good 50 hrs or so and sell any drop you get.- Wait for a steam sale and Invest in as many copies of csgo you can.- Work your way up to about 5 copies or so But make sure you don't get too many otherwise you won't have enough time to harvest all your csgo account drops (having more than 7 accounts may have diminishing returns) [Note- it takes about 20 hrs gameplay to activate the drops].- Keep playing on all copies frequently to maximise drops.- Once you have your economy built up with this method you can now buy skins with all that free income you have. Remember to Never gamble with opening cases. I've made about $100 with this method. I think it's about time to quit my day job.In a whole, I do love this game And would recommend to anyone, Good half, Good half.",2014-09-10,29,76561198059555148,730,Counter-Strike: Global Offensive,2333,0,1
10166,action,The Binding of Isaac: Rebirth,2014-11-04,14.989999771118164,250900,"Nicalis, Inc.",2014,76561198059654080,250900,tis is very great game,2014-12-29,127,76561197971829696,250900,The Binding of Isaac: Rebirth,6,0,1
28118,strategy,The Great Jitters: Pudding Panic,2014-05-15,4.989999771118164,296650,kunst-stoff GmbH,2014,itsaprofileaboutnothing,296650,Great game to play if you bored and wanna play a cool liddle puzzle game. ^-^9/10,2014-06-06,494,76561198059918386,296650,The Great Jitters: Pudding Panic,1,0,1
9558,action,Left 4 Dead 2,2009-11-16,19.989999771118164,550,Valve,2009,Skudz,550,Never buy this on 360. THE ABSOLUTE BEST THING ABOUT THIS GAME IS THE MODS. And second of all this is a valve game so buy it.,2014-06-18,100,76561197971662256,550,Left 4 Dead 2,0,0,1
27281,indie,No More Room in Hell,2011-10-31,-1.0,224260,No More Room in Hell Team,2011,76561198063093134,224260,GOOD GAME ID      IT TWICE MORE AHAHAHAHAHHAAH GOOD GAME JK AHAHAHAHAAH JK ABOUT THAT JK GOOD GAME OVERALL SAID NO     ING ONE EVER.jpg,2015-02-16,29,76561198059555148,224260,No More Room in Hell,383,0,0
8285,rpg,Hero Siege,2014-01-29,5.989999771118164,269210,"Elias Viglione,Jussi Kukkonen",2014,Vitaou,269210,"Hero Siege   um jogo perfeito.   um RPG muito diferente do que os normais, com uma jogabilidade quase  nica, al m disso apresenta uma dificuldade intensa que desafia os players mais ""hardcore"".Pontos positivos + :-Jogabilidade  nica;-Tem tica diferenciada;-Musiquinhas show;-Dificuldade intensa (  s rio, no modo mais facil ja   muito dificil);-Grande quantidade de personagens FREE;-Skills boladas;-Grande quantidade de saves.Pontos negativos - :-Personagens PAGOS (n o gosto muito de jogos pagos onde tem coisas pagas neles);-N o gosto de ratos assassinos gigantes.",2015-12-23,21,76561198059870308,269210,Hero Siege,240,0,1
11832,action,Call of Duty®: Black Ops II,2012-11-12,59.9900016784668,202970,Treyarch,2012,ghosthackz,202970,jogo bom mas contem varios players cancerigenos o que tira um pouco da gra a do jogo . recomendo +-,2014-07-19,176,76561198059611702,202970,Call of Duty: Black Ops II,550,0,1
17108,indie,Guncraft,2013-08-09,14.989999771118164,241720,Exato Games Studio,2013,Mett6,241720,This Game is really good (its have his originality and not be Pay to win)i Start play this game because i playing minecraft and slowly ceased to amuse me and if i see Guncraft i start playing is as F2P after Guncraft be on steam i buy it and make my own weps etc.  I recommend.,2013-12-27,300,76561198059582003,241720,Guncraft,525,0,1
12143,earlyaccess,Rust,2013-12-11,19.989999771118164,252490,Facepunch Studios,2013,76561198052497676,252490,its a very nice,2024-09-11,10,76561198059575326,252490,Rust,4329,0,1
13710,rpg,Borderlands 2,2012-09-17,19.989999771118164,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,dekruz,49520,My Friend found a legendary I asked for him to drop it so I could seeNow I have a legendary 10/10 Would steal again,2014-08-01,1409,76561197971666535,49520,Borderlands 2,8668,0,1
8310,indie,Hotline Miami,2012-10-23,9.989999771118164,219150,Dennaton Games,2012,76561198068177117,219150,such a great game,2014-06-20,300,76561198059582003,219150,Hotline Miami,154,0,1
10511,freetoplay,Dirty Bomb®,1970-01-01,-1.0,333930,Splash Damage,1970,Xecoix,333930,I don't recommend downloading Dirty Bomb.On the postitive side : The gamemodes are fun and unique.On the negative side: It is a fairly big download that is not worth it. Dirty Bomb also requires a fairly good computer to run efficiently. The loadout card systems is also a stupid concept in my opinion. In conclusion don't donwload Dirty Bomb.,2015-12-14,332,76561197971851704,333930,Dirty Bomb,73,0,0
12943,adventure,Saints Row IV,2013-08-19,14.989999771118164,206420,Deep Silver Volition,2013,76561197994405541,206420,"So good! So, so good!",2014-11-16,300,76561198059582003,206420,Saints Row IV,1911,0,1
27124,indie,One Finger Death Punch,2014-03-03,4.989999771118164,264200,Silver Dollar Games,2014,marcusd101,264200,This game is amazingly fun. It does have a simple concept with simple commands but it is just so hard to put the mouse down. 10/10 would bang XD.,2014-12-23,494,76561198059918386,264200,One Finger Death Punch,1807,0,1
